SiteID,909059,Site Timezone,-6,Data Timezone,-6,Longitude,-100.43097,Latitude,20.825272
Year,Month,Day,Hour,Minute,wind speed at 80m (m/s),wind direction at 80m (deg)
2010,6,28,10,0,6.22,204.18
2010,6,28,11,0,2.23,255.76000000000002
2010,6,28,12,0,4.01,225.89000000000001
2010,6,28,13,0,6.13,192.53
2010,6,28,14,0,7.63,190.09
2010,6,28,15,0,5.09,201.37
2010,6,28,16,0,5.46,180.12
2010,6,28,17,0,5,199.61
2010,6,28,18,0,3.8200000000000003,161.76
2010,6,28,19,0,3.0300000000000002,141.43
2010,6,28,20,0,2.17,171.5
2010,6,28,21,0,0.85,189.88
2010,6,28,22,0,1.04,140.33
2010,6,28,23,0,2.7600000000000002,152.46
2010,6,29,0,0,3.61,151.99
2010,6,29,1,0,3.67,144.13
2010,6,29,2,0,4.8100000000000005,142.62
2010,6,29,3,0,3.5,144.28
2010,6,29,4,0,1.34,172.28
2010,6,29,5,0,2.21,109.25
2010,6,29,6,0,2.13,138.75
2010,6,29,7,0,4.22,147.42000000000002
2010,6,29,8,0,1.22,225.96
2010,6,29,9,0,5.29,137.09
2010,6,29,10,0,2.72,112.82000000000001
2010,6,29,11,0,4.13,95.67
2010,6,29,12,0,3.45,87.61
2010,6,29,13,0,3.3200000000000003,135.72
2010,6,29,14,0,5.3100000000000005,142.5
2010,6,29,15,0,2.08,300.1
2010,6,29,16,0,5.25,53.61
2010,6,29,17,0,3.31,80.42
2010,6,29,18,0,5.11,16.66
2010,6,29,19,0,1.2,113.2
2010,6,29,20,0,1.83,250.01000000000002
2010,6,29,21,0,1.4000000000000001,162.55
2010,6,29,22,0,1.76,76.89
2010,6,29,23,0,1.76,359.36
2010,6,30,0,0,3.25,355.97
2010,6,30,1,0,2.8000000000000003,350.18
2010,6,30,2,0,1.5,222.11
2010,6,30,3,0,1.6400000000000001,86.17
2010,6,30,4,0,1.05,164.75
2010,6,30,5,0,1.22,154.35
2010,6,30,6,0,1.73,310.11
2010,6,30,7,0,2.24,297.04
2010,6,30,8,0,0.93,13.780000000000001
2010,6,30,9,0,1.02,320.59000000000003
2010,6,30,10,0,1.3800000000000001,286.89
2010,6,30,11,0,1.74,260.1
2010,6,30,12,0,4.0200000000000005,113.2
2010,6,30,13,0,9.11,95.05
2010,6,30,14,0,8.25,95.12
2010,6,30,15,0,5.24,93.60000000000001
2010,6,30,16,0,4.64,70.11
2010,6,30,17,0,6.62,51.59
2010,6,30,18,0,5.65,59.7
2010,6,30,19,0,5.0600000000000005,67.57000000000001
2010,6,30,20,0,2.32,18.46
2010,6,30,21,0,1.47,155
2010,6,30,22,0,2.21,25.09
2010,6,30,23,0,4.05,21.53
2010,7,1,0,0,4.48,11.6
2010,7,1,1,0,0.79,112.61
2010,7,1,2,0,3.2600000000000002,35.59
2010,7,1,3,0,3.98,73.31
2010,7,1,4,0,1.93,175.04
2010,7,1,5,0,0.77,87.06
2010,7,1,6,0,1.52,6.6000000000000005
2010,7,1,7,0,5.05,16.11
2010,7,1,8,0,2.09,224.05
2010,7,1,9,0,1.04,240.91
2010,7,1,10,0,5.19,29.25
2010,7,1,11,0,6.8500000000000005,60.22
2010,7,1,12,0,7.49,68.56
2010,7,1,13,0,6.62,75.89
2010,7,1,14,0,7.23,61.08
2010,7,1,15,0,6.8,49.54
2010,7,1,16,0,10.040000000000001,60.53
2010,7,1,17,0,8.91,55.69
2010,7,1,18,0,5.6000000000000005,240.97
2010,7,1,19,0,6.57,204.07
2010,7,1,20,0,5.79,214.92000000000002
2010,7,1,21,0,5.78,191.16
2010,7,1,22,0,5.07,171.85
2010,7,1,23,0,5.82,157.19
2010,7,2,0,0,4.19,127.47
2010,7,2,1,0,4.33,130.87
2010,7,2,2,0,2.63,159.77
2010,7,2,3,0,3.36,184.23
2010,7,2,4,0,6.640000000000001,176.95000000000002
2010,7,2,5,0,2.69,326.7
2010,7,2,6,0,1.56,94.02
2010,7,2,7,0,1.8,213.06
2010,7,2,8,0,1.19,49.2
2010,7,2,9,0,2.31,196.43
2010,7,2,10,0,1.42,230.24
2010,7,2,11,0,2.19,166.20000000000002
2010,7,2,12,0,2.42,317.41
2010,7,2,13,0,1.04,326.44
2010,7,2,14,0,2.36,254.06
2010,7,2,15,0,5.84,6.42
2010,7,2,16,0,7.95,134.33
2010,7,2,17,0,6.68,250.68
2010,7,2,18,0,6.890000000000001,47.81
2010,7,2,19,0,2.5500000000000003,151.6
2010,7,2,20,0,6.0600000000000005,128.05
2010,7,2,21,0,4.11,107.7
2010,7,2,22,0,1.92,165.5
2010,7,2,23,0,1.04,34.02
2010,7,3,0,0,4.43,23.78
2010,7,3,1,0,4.38,31.3
2010,7,3,2,0,4.69,357.88
2010,7,3,3,0,1.19,71.34
2010,7,3,4,0,4.32,16
2010,7,3,5,0,1.7,13.98
2010,7,3,6,0,0.16,111.08
2010,7,3,7,0,1.6500000000000001,163.93
2010,7,3,8,0,0.28,228.15
2010,7,3,9,0,1.41,181.93
2010,7,3,10,0,1.3800000000000001,175.65
2010,7,3,11,0,0.97,158.61
2010,7,3,12,0,0.89,45.480000000000004
2010,7,3,13,0,3.18,219.52
2010,7,3,14,0,6.11,74.91
2010,7,3,15,0,5.53,190.05
2010,7,3,16,0,2.43,154.39000000000001
2010,7,3,17,0,4.88,34.230000000000004
2010,7,3,18,0,6.97,12.540000000000001
2010,7,3,19,0,7.5200000000000005,130.27
2010,7,3,20,0,3.3000000000000003,274.38
2010,7,3,21,0,4.14,59.47
2010,7,3,22,0,3.22,175.45000000000002
2010,7,3,23,0,4.74,145.45000000000002
2010,7,4,0,0,2.05,122.98
2010,7,4,1,0,2.5100000000000002,55.78
2010,7,4,2,0,4.11,158.53
2010,7,4,3,0,4.69,122.23
2010,7,4,4,0,0.56,260.97
2010,7,4,5,0,1.01,173.1
2010,7,4,6,0,1.82,101.86
2010,7,4,7,0,2.02,161.28
2010,7,4,8,0,1.84,163.03
2010,7,4,9,0,1.31,164.65
2010,7,4,10,0,2.19,195.61
2010,7,4,11,0,3.2800000000000002,206.14000000000001
2010,7,4,12,0,1.43,177.51
2010,7,4,13,0,1.86,303.49
2010,7,4,14,0,10.36,46.33
2010,7,4,15,0,4.26,339.11
2010,7,4,16,0,4.36,318.3
2010,7,4,17,0,5.89,23.18
2010,7,4,18,0,2.4,2.13
2010,7,4,19,0,6.41,8.290000000000001
2010,7,4,20,0,3.86,77.91
2010,7,4,21,0,6.79,208.65
2010,7,4,22,0,8.25,203.78
2010,7,4,23,0,8.66,184.54
2010,7,5,0,0,3.96,179.25
2010,7,5,1,0,2.31,153.53
2010,7,5,2,0,1.06,212.17000000000002
2010,7,5,3,0,0.84,214.16
2010,7,5,4,0,0.54,38.730000000000004
2010,7,5,5,0,2.49,14.370000000000001
2010,7,5,6,0,2.0100000000000002,35.69
2010,7,5,7,0,2.97,179.44
2010,7,5,8,0,1.07,211.44
2010,7,5,9,0,0.38,111.36
2010,7,5,10,0,2.92,204.18
2010,7,5,11,0,2.82,217.01
2010,7,5,12,0,2.5100000000000002,211.74
2010,7,5,13,0,2.97,71
2010,7,5,14,0,0.48,190.34
2010,7,5,15,0,2.12,279.85
2010,7,5,16,0,9.450000000000001,54.39
2010,7,5,17,0,5.08,289.63
2010,7,5,18,0,3.04,358.17
2010,7,5,19,0,3.98,208.94
2010,7,5,20,0,0.72,335.47
2010,7,5,21,0,1.4000000000000001,245.24
2010,7,5,22,0,8.21,131.88
2010,7,5,23,0,4.22,105.08
2010,7,6,0,0,3.79,175.20000000000002
2010,7,6,1,0,1.27,164.19
2010,7,6,2,0,1.1,344.48
2010,7,6,3,0,2.41,334.19
2010,7,6,4,0,1.9100000000000001,17.46
2010,7,6,5,0,2.85,9.72
2010,7,6,6,0,1.97,354.74
2010,7,6,7,0,2.34,1.52
2010,7,6,8,0,1.95,6.08
2010,7,6,9,0,1.1500000000000001,0.68
2010,7,6,10,0,0.54,147.9
2010,7,6,11,0,2.12,163.43
2010,7,6,12,0,1.99,188.76
2010,7,6,13,0,0.66,307.32
2010,7,6,14,0,1.52,94.08
2010,7,6,15,0,5.25,50.07
2010,7,6,16,0,6.49,51.6
2010,7,6,17,0,8.26,55.31
2010,7,6,18,0,8.22,65.87
2010,7,6,19,0,5.66,53.26
2010,7,6,20,0,5,8.61
2010,7,6,21,0,3.7,52.43
2010,7,6,22,0,2.73,29.38
2010,7,6,23,0,1.41,23.080000000000002
2010,7,7,0,0,2.56,125.08
2010,7,7,1,0,5.95,59.71
2010,7,7,2,0,2.12,165.63
2010,7,7,3,0,2.24,80.32000000000001
2010,7,7,4,0,2.17,111.75
2010,7,7,5,0,1.19,290.39
2010,7,7,6,0,0.9500000000000001,264.74
2010,7,7,7,0,1.54,339.36
2010,7,7,8,0,1.03,18.23
2010,7,7,9,0,0.23,307.78000000000003
2010,7,7,10,0,0.61,307.16
2010,7,7,11,0,2.5500000000000003,54.11
2010,7,7,12,0,9.51,69.9
2010,7,7,13,0,4.08,57.89
2010,7,7,14,0,5.63,100.07000000000001
2010,7,7,15,0,7.54,85.07000000000001
2010,7,7,16,0,7.08,91.42
2010,7,7,17,0,6.15,51.04
2010,7,7,18,0,5.61,76.15
2010,7,7,19,0,3.02,71.60000000000001
2010,7,7,20,0,2.71,31.970000000000002
2010,7,7,21,0,3.93,355.76
2010,7,7,22,0,2.44,70.09
2010,7,7,23,0,3.81,70.05
2010,7,8,0,0,4.79,61.980000000000004
2010,7,8,1,0,0.65,317.08
2010,7,8,2,0,7.57,324.57
2010,7,8,3,0,2.67,311.92
2010,7,8,4,0,2.54,345.66
2010,7,8,5,0,6.21,21.11
2010,7,8,6,0,1.04,331.97
2010,7,8,7,0,1.92,52.730000000000004
2010,7,8,8,0,1.4000000000000001,120.82000000000001
2010,7,8,9,0,1.45,358.33
2010,7,8,10,0,1.09,284.31
2010,7,8,11,0,0.51,227.93
2010,7,8,12,0,2.56,17.75
2010,7,8,13,0,7.59,53.230000000000004
2010,7,8,14,0,9.02,52.53
2010,7,8,15,0,9.370000000000001,60.49
2010,7,8,16,0,10.370000000000001,73.24
2010,7,8,17,0,13.21,79.74
2010,7,8,18,0,8.69,83.84
2010,7,8,19,0,13.82,78.05
2010,7,8,20,0,10.69,82.89
2010,7,8,21,0,10.33,108.37
2010,7,8,22,0,5.7700000000000005,112.92
2010,7,8,23,0,3.58,99.03
2010,7,9,0,0,5.11,69.89
2010,7,9,1,0,7.26,91.59
2010,7,9,2,0,4.7700000000000005,95.76
2010,7,9,3,0,3.21,87.59
2010,7,9,4,0,2.48,84.47
2010,7,9,5,0,1.33,151.78
2010,7,9,6,0,2.99,355.16
2010,7,9,7,0,3.46,11.42
2010,7,9,8,0,4.37,21.64
2010,7,9,9,0,2.72,63.550000000000004
2010,7,9,10,0,3.42,56.76
2010,7,9,11,0,6.4,61.65
2010,7,9,12,0,5.88,52.65
2010,7,9,13,0,5.97,51.31
2010,7,9,14,0,7.03,60.43
2010,7,9,15,0,6.1000000000000005,39.230000000000004
2010,7,9,16,0,7.61,44.71
2010,7,9,17,0,8.77,37.6
2010,7,9,18,0,6.26,40.46
2010,7,9,19,0,4.84,30.62
2010,7,9,20,0,3.9,63.15
2010,7,9,21,0,6.08,74.76
2010,7,9,22,0,3.6,74.67
2010,7,9,23,0,1.53,79.82000000000001
2010,7,10,0,0,3.43,75.7
2010,7,10,1,0,2.46,151.61
2010,7,10,2,0,1.74,132.55
2010,7,10,3,0,1.26,303.99
2010,7,10,4,0,1.17,19.86
2010,7,10,5,0,3.21,115.96000000000001
2010,7,10,6,0,0.51,116.31
2010,7,10,7,0,2.21,8.51
2010,7,10,8,0,4.58,23.740000000000002
2010,7,10,9,0,3.09,61.6
2010,7,10,10,0,6.3,12.22
2010,7,10,11,0,5.96,359.29
2010,7,10,12,0,9.15,10.05
2010,7,10,13,0,7.73,1.52
2010,7,10,14,0,8.68,24.71
2010,7,10,15,0,8.540000000000001,23.93
2010,7,10,16,0,6.97,22.42
2010,7,10,17,0,7.91,29.650000000000002
2010,7,10,18,0,9.43,24.740000000000002
2010,7,10,19,0,6,18.56
2010,7,10,20,0,8.47,11.99
2010,7,10,21,0,6.61,22.47
2010,7,10,22,0,1.01,17.04
2010,7,10,23,0,0.73,105.33
2010,7,11,0,0,1.48,304.40000000000003
2010,7,11,1,0,1.97,349.15000000000003
2010,7,11,2,0,0.98,71.77
2010,7,11,3,0,5.59,140.19
2010,7,11,4,0,2.58,124.75
2010,7,11,5,0,0.52,183.47
2010,7,11,6,0,3.31,336.55
2010,7,11,7,0,1.74,189.3
2010,7,11,8,0,2.81,139.04
2010,7,11,9,0,1.34,182.42000000000002
2010,7,11,10,0,1.37,274.23
2010,7,11,11,0,2.2600000000000002,212.63
2010,7,11,12,0,2.48,252.55
2010,7,11,13,0,5.05,351.18
2010,7,11,14,0,2.32,313.85
2010,7,11,15,0,5.88,35.37
2010,7,11,16,0,2.29,328.57
2010,7,11,17,0,8.42,28.19
2010,7,11,18,0,6.5,14.21
2010,7,11,19,0,4.09,52.800000000000004
2010,7,11,20,0,1.85,309.98
2010,7,11,21,0,2.7800000000000002,139.23
2010,7,11,22,0,6.75,116.93
2010,7,11,23,0,3.89,123.63000000000001
2010,7,12,0,0,3.14,165.27
2010,7,12,1,0,4.71,189.19
2010,7,12,2,0,3.43,175.70000000000002
2010,7,12,3,0,3.65,219.42000000000002
2010,7,12,4,0,1.54,205.48000000000002
2010,7,12,5,0,2.24,228.92000000000002
2010,7,12,6,0,3.21,233.24
2010,7,12,7,0,3.7,223.96
2010,7,12,8,0,4.13,254.77
2010,7,12,9,0,4.91,230.5
2010,7,12,10,0,4.58,216.01
2010,7,12,11,0,5.2,247.49
2010,7,12,12,0,4.68,235.94
2010,7,12,13,0,3.24,223.71
2010,7,12,14,0,5.12,264.46
2010,7,12,15,0,4.66,244.37
2010,7,12,16,0,3.34,259.02
2010,7,12,17,0,3.67,247.4
2010,7,12,18,0,4.86,264.72
2010,7,12,19,0,4.37,253.21
2010,7,12,20,0,3.86,271.03000000000003
2010,7,12,21,0,1.51,232.6
2010,7,12,22,0,2.2600000000000002,229.16
2010,7,12,23,0,2.23,219.96
2010,7,13,0,0,3.75,173.45000000000002
2010,7,13,1,0,1.22,299.02
2010,7,13,2,0,1.92,126.72
2010,7,13,3,0,1.4000000000000001,220.73000000000002
2010,7,13,4,0,0.91,206.34
2010,7,13,5,0,2.46,185.8
2010,7,13,6,0,4.47,173.63
2010,7,13,7,0,1.72,185.14000000000001
2010,7,13,8,0,0.07,8.89
2010,7,13,9,0,1.43,350.82
2010,7,13,10,0,5.21,349.43
2010,7,13,11,0,3.94,350.66
2010,7,13,12,0,2.67,159.1
2010,7,13,13,0,4.58,50.08
2010,7,13,14,0,6.54,53.09
2010,7,13,15,0,8.13,44.81
2010,7,13,16,0,7.46,50.43
2010,7,13,17,0,6.5,72.35000000000001
2010,7,13,18,0,7.19,45.22
2010,7,13,19,0,9.61,45.63
2010,7,13,20,0,7.73,15.68
2010,7,13,21,0,8.11,19.5
2010,7,13,22,0,7.41,20.67
2010,7,13,23,0,2.5100000000000002,29.6
2010,7,14,0,0,10.73,80.93
2010,7,14,1,0,8.73,69.18
2010,7,14,2,0,5.99,96.01
2010,7,14,3,0,0.84,161.8
2010,7,14,4,0,0.9500000000000001,330.89
2010,7,14,5,0,1.6400000000000001,2.65
2010,7,14,6,0,1,92.13
2010,7,14,7,0,3.15,27.32
2010,7,14,8,0,4.21,28.43
2010,7,14,9,0,4.74,61.96
2010,7,14,10,0,6.55,78.29
2010,7,14,11,0,5.51,86.9
2010,7,14,12,0,5.79,76.97
2010,7,14,13,0,6.69,81.75
2010,7,14,14,0,7.140000000000001,77.84
2010,7,14,15,0,8.11,69.19
2010,7,14,16,0,6.7700000000000005,76.53
2010,7,14,17,0,8.59,76.92
2010,7,14,18,0,5.92,83.14
2010,7,14,19,0,7.0600000000000005,49.96
2010,7,14,20,0,6.5,1.9000000000000001
2010,7,14,21,0,3.68,51.19
2010,7,14,22,0,8.26,78
2010,7,14,23,0,7.62,88.21000000000001
2010,7,15,0,0,4.24,87.60000000000001
2010,7,15,1,0,5.95,98.73
2010,7,15,2,0,8.24,91.66
2010,7,15,3,0,3.86,283.38
2010,7,15,4,0,1.9000000000000001,226.31
2010,7,15,5,0,1.37,108.15
2010,7,15,6,0,1.11,155.66
2010,7,15,7,0,1.23,218.16
2010,7,15,8,0,1.48,356.46
2010,7,15,9,0,0.98,182.87
2010,7,15,10,0,3.8000000000000003,149.68
2010,7,15,11,0,2.96,150.49
2010,7,15,12,0,3.25,169.22
2010,7,15,13,0,1.87,151.3
2010,7,15,14,0,2.21,344.44
2010,7,15,15,0,7.11,349.11
2010,7,15,16,0,3.84,61.19
2010,7,15,17,0,7.84,33.95
2010,7,15,18,0,5.23,20.91
2010,7,15,19,0,10.26,20.17
2010,7,15,20,0,5.88,17.56
2010,7,15,21,0,8.540000000000001,18.39
2010,7,15,22,0,2.04,220.44
2010,7,15,23,0,5.55,15.540000000000001
2010,7,16,0,0,0.63,70.68
2010,7,16,1,0,1.93,107.63
2010,7,16,2,0,2.73,307.89
2010,7,16,3,0,3.34,18.03
2010,7,16,4,0,0.97,91.9
2010,7,16,5,0,1.99,12.870000000000001
2010,7,16,6,0,2.65,39.95
2010,7,16,7,0,1.34,176.56
2010,7,16,8,0,2.68,162.92000000000002
2010,7,16,9,0,3.48,170.22
2010,7,16,10,0,3.98,168.04
2010,7,16,11,0,2.09,225.01
2010,7,16,12,0,2.67,325.82
2010,7,16,13,0,3.83,27.060000000000002
2010,7,16,14,0,4.84,355.52
2010,7,16,15,0,7.84,19.17
2010,7,16,16,0,8.55,33.2
2010,7,16,17,0,8.48,34.13
2010,7,16,18,0,5.47,39.64
2010,7,16,19,0,6.11,32.45
2010,7,16,20,0,6.71,22.51
2010,7,16,21,0,2.61,358.62
2010,7,16,22,0,4.47,6.45
2010,7,16,23,0,4.8,36.87
2010,7,17,0,0,3.19,8.05
2010,7,17,1,0,1.29,165.44
2010,7,17,2,0,1.29,195.17000000000002
2010,7,17,3,0,4.7700000000000005,8.78
2010,7,17,4,0,6.45,24.36
2010,7,17,5,0,2.5300000000000002,5.99
2010,7,17,6,0,1.79,10.81
2010,7,17,7,0,1.61,160.17000000000002
2010,7,17,8,0,0.86,172.68
2010,7,17,9,0,3.65,143.98
2010,7,17,10,0,4.11,106.99000000000001
2010,7,17,11,0,2.57,305.06
2010,7,17,12,0,3.92,52.52
2010,7,17,13,0,5.2,58.300000000000004
2010,7,17,14,0,5.75,79.67
2010,7,17,15,0,5.49,88.82000000000001
2010,7,17,16,0,7.57,50.83
2010,7,17,17,0,6.61,55.74
2010,7,17,18,0,5.21,45.53
2010,7,17,19,0,5.24,41.99
2010,7,17,20,0,2.58,280.52
2010,7,17,21,0,1.09,101.52
2010,7,17,22,0,6.11,127.43
2010,7,17,23,0,5.66,122.06
2010,7,18,0,0,3.09,154.02
2010,7,18,1,0,2.6,180.83
2010,7,18,2,0,3.84,186.67000000000002
2010,7,18,3,0,1.59,145.91
2010,7,18,4,0,2.72,125.12
2010,7,18,5,0,3.2,127.51
2010,7,18,6,0,3.95,127.61
2010,7,18,7,0,1.7,189.47
2010,7,18,8,0,0.43,202.59
2010,7,18,9,0,4.3,199.95000000000002
2010,7,18,10,0,5.63,198.47
2010,7,18,11,0,6.4,216.17000000000002
2010,7,18,12,0,8.17,214.45000000000002
2010,7,18,13,0,5.75,234.3
2010,7,18,14,0,6.51,264.29
2010,7,18,15,0,5.12,233.19
2010,7,18,16,0,6.09,241.5
2010,7,18,17,0,4.26,208.75
2010,7,18,18,0,6.11,229.92000000000002
2010,7,18,19,0,4.3,216.19
2010,7,18,20,0,6.82,204.01
2010,7,18,21,0,3.37,215.1
2010,7,18,22,0,6.45,222.87
2010,7,18,23,0,4.88,211.31
2010,7,19,0,0,5.45,210.26
2010,7,19,1,0,5.98,204.09
2010,7,19,2,0,3.64,218.62
2010,7,19,3,0,4.38,274.93
2010,7,19,4,0,6.05,249.82
2010,7,19,5,0,4.8,237.97
2010,7,19,6,0,5.33,254.08
2010,7,19,7,0,1.2,257.54
2010,7,19,8,0,3.65,293.72
2010,7,19,9,0,5.14,292
2010,7,19,10,0,6.59,299.58
2010,7,19,11,0,5.0600000000000005,282.07
2010,7,19,12,0,4.49,281.98
2010,7,19,13,0,4.5200000000000005,240.71
2010,7,19,14,0,8.71,261.36
2010,7,19,15,0,8.52,261.45
2010,7,19,16,0,9.63,250.49
2010,7,19,17,0,10.83,247.87
2010,7,19,18,0,9.26,260.67
2010,7,19,19,0,8.9,253.51000000000002
2010,7,19,20,0,5.2700000000000005,239.33
2010,7,19,21,0,5.03,221.1
2010,7,19,22,0,4.82,219.31
2010,7,19,23,0,4.09,218.41
2010,7,20,0,0,2.75,227.64000000000001
2010,7,20,1,0,4.59,214.89000000000001
2010,7,20,2,0,4.92,214.64000000000001
2010,7,20,3,0,3.56,211.89000000000001
2010,7,20,4,0,3.04,215.21
2010,7,20,5,0,4.89,222.83
2010,7,20,6,0,4.45,225.45000000000002
2010,7,20,7,0,5.5600000000000005,214.27
2010,7,20,8,0,3.46,214.91
2010,7,20,9,0,3.61,228.79
2010,7,20,10,0,3.2,238.31
2010,7,20,11,0,3.79,230.75
2010,7,20,12,0,5.15,253.4
2010,7,20,13,0,5.44,238.95000000000002
2010,7,20,14,0,5.49,251.61
2010,7,20,15,0,5.65,243.55
2010,7,20,16,0,5.47,223.86
2010,7,20,17,0,4.5,249.63
2010,7,20,18,0,4.5600000000000005,243.21
2010,7,20,19,0,2.96,214.87
2010,7,20,20,0,1.26,234.38
2010,7,20,21,0,2.56,231.63
2010,7,20,22,0,3.22,249.13
2010,7,20,23,0,4.24,226.49
2010,7,21,0,0,3.7,283.84000000000003
2010,7,21,1,0,3.04,205.93
2010,7,21,2,0,3.72,232.81
2010,7,21,3,0,3.71,200.15
2010,7,21,4,0,3.3000000000000003,227.79
2010,7,21,5,0,2,201.98000000000002
2010,7,21,6,0,2.88,204.25
2010,7,21,7,0,2.38,187.64000000000001
2010,7,21,8,0,1.41,176.05
2010,7,21,9,0,1.18,170.19
2010,7,21,10,0,0.4,234.62
2010,7,21,11,0,3.65,349.99
2010,7,21,12,0,1.79,218.66
2010,7,21,13,0,0.68,355.45
2010,7,21,14,0,3.0300000000000002,325.88
2010,7,21,15,0,3.77,125.08
2010,7,21,16,0,5.5200000000000005,2.25
2010,7,21,17,0,2.36,144.01
2010,7,21,18,0,1.78,221.76
2010,7,21,19,0,1.1500000000000001,184.04
2010,7,21,20,0,2.12,181.77
2010,7,21,21,0,1.25,180.05
2010,7,21,22,0,1.34,259.49
2010,7,21,23,0,1.8900000000000001,214.95000000000002
2010,7,22,0,0,0.99,164.94
2010,7,22,1,0,0.38,163.4
2010,7,22,2,0,2.92,147.49
2010,7,22,3,0,0.9400000000000001,35.65
2010,7,22,4,0,0.64,24.43
2010,7,22,5,0,0.06,100.89
2010,7,22,6,0,1.09,327.12
2010,7,22,7,0,0.18,57.11
2010,7,22,8,0,0.81,347.96
2010,7,22,9,0,1.3800000000000001,181.5
2010,7,22,10,0,0.72,185.74
2010,7,22,11,0,0.98,322.23
2010,7,22,12,0,2.85,89.25
2010,7,22,13,0,3.95,42.39
2010,7,22,14,0,7.43,17.45
2010,7,22,15,0,8.43,9.09
2010,7,22,16,0,6.23,19.88
2010,7,22,17,0,5.2,45.92
2010,7,22,18,0,6.12,68.01
2010,7,22,19,0,6,61.43
2010,7,22,20,0,2.71,316.86
2010,7,22,21,0,1.04,149.33
2010,7,22,22,0,3.43,138.96
2010,7,22,23,0,2.8000000000000003,130.15
2010,7,23,0,0,1.71,91.66
2010,7,23,1,0,2.05,79.60000000000001
2010,7,23,2,0,0.67,43.77
2010,7,23,3,0,2.3000000000000003,238.89000000000001
2010,7,23,4,0,0.93,358.21
2010,7,23,5,0,2.99,126.96000000000001
2010,7,23,6,0,2.86,131.62
2010,7,23,7,0,2.54,140.15
2010,7,23,8,0,2.79,149.33
2010,7,23,9,0,0.9500000000000001,145.9
2010,7,23,10,0,0.41000000000000003,258.73
2010,7,23,11,0,2.61,105.96000000000001
2010,7,23,12,0,1.82,58.050000000000004
2010,7,23,13,0,2.66,108.87
2010,7,23,14,0,7.07,69.06
2010,7,23,15,0,3.85,57.92
2010,7,23,16,0,2.34,67.17
2010,7,23,17,0,1.52,14.780000000000001
2010,7,23,18,0,7.37,37.85
2010,7,23,19,0,4.11,23.79
2010,7,23,20,0,3.24,29.7
2010,7,23,21,0,4.46,2.86
2010,7,23,22,0,3,20.12
2010,7,23,23,0,5.1000000000000005,8.05
2010,7,24,0,0,2.0300000000000002,97.61
2010,7,24,1,0,2.02,127.37
2010,7,24,2,0,2.74,121.05
2010,7,24,3,0,2.7800000000000002,110.83
2010,7,24,4,0,1.17,324.1
2010,7,24,5,0,1.95,315.83
2010,7,24,6,0,0.21,87.62
2010,7,24,7,0,1.21,97.44
2010,7,24,8,0,2.5500000000000003,216.99
2010,7,24,9,0,3.11,152.47
2010,7,24,10,0,4.42,147.94
2010,7,24,11,0,3.13,173.99
2010,7,24,12,0,2.34,239.86
2010,7,24,13,0,1.8,287.78000000000003
2010,7,24,14,0,3.71,359.90000000000003
2010,7,24,15,0,5.99,19.92
2010,7,24,16,0,8.51,147.03
2010,7,24,17,0,6.69,199.17000000000002
2010,7,24,18,0,5.91,180.73
2010,7,24,19,0,1.93,166.9
2010,7,24,20,0,2.35,175.36
2010,7,24,21,0,1.71,147.3
2010,7,24,22,0,0.62,23.34
2010,7,24,23,0,1.94,38.88
2010,7,25,0,0,3.98,18.22
2010,7,25,1,0,3.39,190.88
2010,7,25,2,0,2.49,53.85
2010,7,25,3,0,2.99,24.85
2010,7,25,4,0,2.17,351.68
2010,7,25,5,0,1.08,107.06
2010,7,25,6,0,2.43,176.01
2010,7,25,7,0,0.88,187.3
2010,7,25,8,0,0.78,185.08
2010,7,25,9,0,0.87,167.41
2010,7,25,10,0,1.9100000000000001,180.91
2010,7,25,11,0,2.71,187.65
2010,7,25,12,0,5.79,194.38
2010,7,25,13,0,5.18,199.78
2010,7,25,14,0,4.4,202.48000000000002
2010,7,25,15,0,3.8200000000000003,176.81
2010,7,25,16,0,3.43,196.43
2010,7,25,17,0,3.02,255.02
2010,7,25,18,0,1.96,278.83
2010,7,25,19,0,2.32,356.61
2010,7,25,20,0,3.71,20.25
2010,7,25,21,0,3.5500000000000003,25.05
2010,7,25,22,0,0.98,144.12
2010,7,25,23,0,0.4,307.35
2010,7,26,0,0,1.76,206.89000000000001
2010,7,26,1,0,2.45,149.11
2010,7,26,2,0,4.5200000000000005,143.07
2010,7,26,3,0,3.8000000000000003,152.08
2010,7,26,4,0,2.08,211.18
2010,7,26,5,0,0.22,234.82
2010,7,26,6,0,1.1,331.56
2010,7,26,7,0,3.54,19.64
2010,7,26,8,0,4.87,24.37
2010,7,26,9,0,1.69,10.81
2010,7,26,10,0,4.33,2.29
2010,7,26,11,0,5.6000000000000005,4.14
2010,7,26,12,0,0.66,73.68
2010,7,26,13,0,5.8,37.7
2010,7,26,14,0,9.98,11.91
2010,7,26,15,0,8.48,19.650000000000002
2010,7,26,16,0,7.62,43.29
2010,7,26,17,0,7.65,39.77
2010,7,26,18,0,6.5,12.01
2010,7,26,19,0,2.67,57.050000000000004
2010,7,26,20,0,5.5600000000000005,12.25
2010,7,26,21,0,3.0300000000000002,32.92
2010,7,26,22,0,0.84,70.78
2010,7,26,23,0,1.26,330.72
2010,7,27,0,0,6.08,130.14000000000001
2010,7,27,1,0,3.24,131.99
2010,7,27,2,0,3.3000000000000003,120.55
2010,7,27,3,0,1.6300000000000001,136.09
