SiteID,910216,Site Timezone,-6,Data Timezone,-6,Longitude,-100.388824,Latitude,20.59169
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind direction at 10m (deg)
2010,6,27,10,0,4.44,261.17
2010,6,27,11,0,4.05,252.33
2010,6,27,12,0,4.53,253.41
2010,6,27,13,0,5.01,262.71
2010,6,27,14,0,5.66,238.08
2010,6,27,15,0,5.0600000000000005,228.23000000000002
2010,6,27,16,0,4.75,245.08
2010,6,27,17,0,4.75,240.08
2010,6,27,18,0,4.94,220.64000000000001
2010,6,27,19,0,4.11,223.62
2010,6,27,20,0,3.15,239.24
2010,6,27,21,0,3.71,256.65
2010,6,27,22,0,4.54,259.01
2010,6,27,23,0,4.07,260.63
2010,6,28,0,0,3.83,253.94
2010,6,28,1,0,3.29,246
2010,6,28,2,0,3.74,259.21
2010,6,28,3,0,3.9,256.25
2010,6,28,4,0,3.5100000000000002,252
2010,6,28,5,0,4.29,244.34
2010,6,28,6,0,3.63,257.59000000000003
2010,6,28,7,0,4.46,272.56
2010,6,28,8,0,3.3000000000000003,255.09
2010,6,28,9,0,2.64,252.48000000000002
2010,6,28,10,0,2.96,265.47
2010,6,28,11,0,3.58,254.55
2010,6,28,12,0,3.95,254.66
2010,6,28,13,0,3.38,243.89000000000001
2010,6,28,14,0,3.29,247.6
2010,6,28,15,0,3.81,240.56
2010,6,28,16,0,3.0700000000000003,242.6
2010,6,28,17,0,3.35,254.98000000000002
2010,6,28,18,0,1.7,263.47
2010,6,28,19,0,1.16,255.3
2010,6,28,20,0,1.22,301.41
2010,6,28,21,0,1.93,290.68
2010,6,28,22,0,1.71,298.1
2010,6,28,23,0,1.1500000000000001,292.53000000000003
2010,6,29,0,0,0.8200000000000001,322.01
2010,6,29,1,0,1.43,117.85000000000001
2010,6,29,2,0,1.1500000000000001,60.14
2010,6,29,3,0,2.57,94.68
2010,6,29,4,0,2.79,87.39
2010,6,29,5,0,2.41,85.37
2010,6,29,6,0,2.12,99.76
2010,6,29,7,0,3.1,93.71000000000001
2010,6,29,8,0,5.03,78.92
2010,6,29,9,0,5.64,88.12
2010,6,29,10,0,5.01,71.12
2010,6,29,11,0,4.98,88.15
2010,6,29,12,0,4.92,93.87
2010,6,29,13,0,5.04,95.03
2010,6,29,14,0,2.45,88.43
2010,6,29,15,0,2.08,72.29
2010,6,29,16,0,2.19,65.06
2010,6,29,17,0,4.2,58.160000000000004
2010,6,29,18,0,3.98,68.07000000000001
2010,6,29,19,0,4.43,73.78
2010,6,29,20,0,4.63,69.78
2010,6,29,21,0,4.32,75.52
2010,6,29,22,0,5.15,83.96000000000001
2010,6,29,23,0,4.86,73.84
2010,6,30,0,0,4.84,70.64
2010,6,30,1,0,6.21,85.5
2010,6,30,2,0,4.25,94
2010,6,30,3,0,5.13,101.56
2010,6,30,4,0,4.28,95.16
2010,6,30,5,0,4.44,85.55
2010,6,30,6,0,4.43,80.18
2010,6,30,7,0,3.9,65.27
2010,6,30,8,0,5.01,72.45
2010,6,30,9,0,5.49,78.23
2010,6,30,10,0,7.15,73.69
2010,6,30,11,0,6.29,82.51
2010,6,30,12,0,6.41,97.31
2010,6,30,13,0,7.8100000000000005,95.58
2010,6,30,14,0,6.65,75.29
2010,6,30,15,0,5.65,96.27
2010,6,30,16,0,4.5200000000000005,63.81
2010,6,30,17,0,6.26,61
2010,6,30,18,0,6.65,66.78
2010,6,30,19,0,6.65,70.39
2010,6,30,20,0,5.82,75.67
2010,6,30,21,0,5.18,81.82000000000001
2010,6,30,22,0,4.8500000000000005,80.10000000000001
2010,6,30,23,0,5.15,69.24
2010,7,1,0,0,5.74,82.57000000000001
2010,7,1,1,0,5.21,75.79
2010,7,1,2,0,4.67,90.22
2010,7,1,3,0,4.3500000000000005,81.34
2010,7,1,4,0,4.45,77.44
2010,7,1,5,0,4.22,79.85000000000001
2010,7,1,6,0,3.69,78.2
2010,7,1,7,0,4.8,77.60000000000001
2010,7,1,8,0,6.34,78.99
2010,7,1,9,0,6.0200000000000005,82.29
2010,7,1,10,0,7.67,62.68
2010,7,1,11,0,5.8500000000000005,75.55
2010,7,1,12,0,7.3,71.4
2010,7,1,13,0,6.93,73.61
2010,7,1,14,0,7.5200000000000005,56.6
2010,7,1,15,0,7.32,74.75
2010,7,1,16,0,7.7700000000000005,67.2
2010,7,1,17,0,6.73,64.16
2010,7,1,18,0,5.34,243.36
2010,7,1,19,0,4.2,193.54
2010,7,1,20,0,5.12,200.72
2010,7,1,21,0,2.8000000000000003,216.39000000000001
2010,7,1,22,0,0.39,62.75
2010,7,1,23,0,2.8000000000000003,47.09
2010,7,2,0,0,2.16,61.75
2010,7,2,1,0,1.94,36.480000000000004
2010,7,2,2,0,2.41,80.57000000000001
2010,7,2,3,0,1.25,118.10000000000001
2010,7,2,4,0,1.59,354.35
2010,7,2,5,0,1.4000000000000001,298.79
2010,7,2,6,0,2.7,219.94
2010,7,2,7,0,1.52,275.45
2010,7,2,8,0,2.31,264
2010,7,2,9,0,2.0300000000000002,272.8
2010,7,2,10,0,2.66,269.86
2010,7,2,11,0,2.38,285.79
2010,7,2,12,0,2.49,234.02
2010,7,2,13,0,3.42,265.4
2010,7,2,14,0,1.59,236.88
2010,7,2,15,0,9.25,68.36
2010,7,2,16,0,5.99,117.08
2010,7,2,17,0,4.04,96.10000000000001
2010,7,2,18,0,2.24,76.4
2010,7,2,19,0,0.77,108.64
2010,7,2,20,0,2.59,348.32
2010,7,2,21,0,1.92,264.75
2010,7,2,22,0,1.19,300.34000000000003
2010,7,2,23,0,0.66,272.64
2010,7,3,0,0,1.87,226.61
2010,7,3,1,0,2.0300000000000002,89.32000000000001
2010,7,3,2,0,2.33,55.65
2010,7,3,3,0,1.6500000000000001,55.14
2010,7,3,4,0,1.83,76.19
2010,7,3,5,0,2.09,84.19
2010,7,3,6,0,2.45,88.48
2010,7,3,7,0,2.18,70.99
2010,7,3,8,0,2.5500000000000003,70.9
2010,7,3,9,0,2.32,93.79
2010,7,3,10,0,0.63,77.39
2010,7,3,11,0,0.87,339.56
2010,7,3,12,0,1.56,320.25
2010,7,3,13,0,1.87,13.81
2010,7,3,14,0,5.1000000000000005,201.17000000000002
2010,7,3,15,0,4.2,189.03
2010,7,3,16,0,4.15,20.240000000000002
2010,7,3,17,0,3.43,64.46000000000001
2010,7,3,18,0,7.58,98.63
2010,7,3,19,0,1.9100000000000001,164.98
2010,7,3,20,0,3.62,80.09
2010,7,3,21,0,3.73,75.91
2010,7,3,22,0,3.15,81.13
2010,7,3,23,0,3.23,90.83
2010,7,4,0,0,2.16,97.62
2010,7,4,1,0,4.33,83.3
2010,7,4,2,0,0.92,131.58
2010,7,4,3,0,0.32,42.9
2010,7,4,4,0,2.19,289.78000000000003
2010,7,4,5,0,1.31,210.35
2010,7,4,6,0,2.58,246.68
2010,7,4,7,0,2.38,247.55
2010,7,4,8,0,1.8900000000000001,253.62
2010,7,4,9,0,1.93,269.22
2010,7,4,10,0,1.51,281.6
2010,7,4,11,0,2.84,307.86
2010,7,4,12,0,2.36,314.92
2010,7,4,13,0,3.8000000000000003,301.01
2010,7,4,14,0,2.1,294.98
2010,7,4,15,0,1.83,268.55
2010,7,4,16,0,3.21,12.450000000000001
2010,7,4,17,0,4.8100000000000005,31.82
2010,7,4,18,0,3.96,58.01
2010,7,4,19,0,4.62,69.35000000000001
2010,7,4,20,0,3.22,94.93
2010,7,4,21,0,4.2,275.22
2010,7,4,22,0,4.0600000000000005,264.5
2010,7,4,23,0,2.92,250.53
2010,7,5,0,0,1.46,292.34000000000003
2010,7,5,1,0,0.89,281.45
2010,7,5,2,0,0.88,302.22
2010,7,5,3,0,2.63,280.03000000000003
2010,7,5,4,0,2.11,269.38
2010,7,5,5,0,2.43,238.28
2010,7,5,6,0,1.42,222.62
2010,7,5,7,0,1.02,229.96
2010,7,5,8,0,2.43,280.52
2010,7,5,9,0,1.76,271.17
2010,7,5,10,0,2.07,247.44
2010,7,5,11,0,1.9000000000000001,261.99
2010,7,5,12,0,1.18,259.12
2010,7,5,13,0,1.95,294.16
2010,7,5,14,0,1.61,358.02
2010,7,5,15,0,4.29,319.79
2010,7,5,16,0,2.33,299.76
2010,7,5,17,0,2.42,326.13
2010,7,5,18,0,0.26,111.39
2010,7,5,19,0,2.35,192.83
2010,7,5,20,0,3.9,72.98
2010,7,5,21,0,4.84,67.4
2010,7,5,22,0,4.39,79.51
2010,7,5,23,0,3.13,79.21000000000001
2010,7,6,0,0,3.2,73.58
2010,7,6,1,0,2.85,71.24
2010,7,6,2,0,2,61.45
2010,7,6,3,0,2.89,76.31
2010,7,6,4,0,2.16,87.95
2010,7,6,5,0,1.55,67.49
2010,7,6,6,0,1.1400000000000001,72.61
2010,7,6,7,0,0.62,95.45
2010,7,6,8,0,0.34,221.09
2010,7,6,9,0,1.52,86.34
2010,7,6,10,0,1.73,73.85000000000001
2010,7,6,11,0,3.2600000000000002,63.54
2010,7,6,12,0,2.92,79.32000000000001
2010,7,6,13,0,2.27,55.27
2010,7,6,14,0,3.64,53.14
2010,7,6,15,0,5.0200000000000005,71.27
2010,7,6,16,0,5.69,61.370000000000005
2010,7,6,17,0,7.42,68.58
2010,7,6,18,0,7.65,64.9
2010,7,6,19,0,7.74,67.3
2010,7,6,20,0,6.66,64.79
2010,7,6,21,0,6.72,71.21000000000001
2010,7,6,22,0,5.9,70.56
2010,7,6,23,0,4.63,84.21000000000001
2010,7,7,0,0,4.99,82.29
2010,7,7,1,0,5.53,90.5
2010,7,7,2,0,3.58,74.46000000000001
2010,7,7,3,0,2.95,76.16
2010,7,7,4,0,3.0700000000000003,84.56
2010,7,7,5,0,2.08,80.31
2010,7,7,6,0,2.27,77.33
2010,7,7,7,0,1.6500000000000001,56.54
2010,7,7,8,0,0.16,226.16
2010,7,7,9,0,1.74,288.13
2010,7,7,10,0,1.23,319.05
2010,7,7,11,0,1.94,99.28
2010,7,7,12,0,4.88,74.29
2010,7,7,13,0,5.8100000000000005,72.36
2010,7,7,14,0,6.75,85.53
2010,7,7,15,0,6.37,77.71000000000001
2010,7,7,16,0,7.34,64.45
2010,7,7,17,0,8.1,57.85
2010,7,7,18,0,7.7700000000000005,62.63
2010,7,7,19,0,5.53,71.8
2010,7,7,20,0,5.41,74.7
2010,7,7,21,0,4.89,60.5
2010,7,7,22,0,3.5700000000000003,83.2
2010,7,7,23,0,5.34,63.86
2010,7,8,0,0,3.99,90.46000000000001
2010,7,8,1,0,1.92,42.64
2010,7,8,2,0,3.68,275.95
2010,7,8,3,0,1.23,15.44
2010,7,8,4,0,0.87,58.13
2010,7,8,5,0,2.38,213.69
2010,7,8,6,0,1,9.03
2010,7,8,7,0,1.53,124.01
2010,7,8,8,0,0.47000000000000003,355.93
2010,7,8,9,0,1.62,65.91
2010,7,8,10,0,0.58,53.51
2010,7,8,11,0,1.6400000000000001,29.39
2010,7,8,12,0,3.68,65.49
2010,7,8,13,0,6.34,61.43
2010,7,8,14,0,7.95,58.050000000000004
2010,7,8,15,0,10,47.69
2010,7,8,16,0,7.21,70.39
2010,7,8,17,0,7.62,57.58
2010,7,8,18,0,7.5,119.46000000000001
2010,7,8,19,0,4.93,75.58
2010,7,8,20,0,6.22,62.4
2010,7,8,21,0,5.38,84.62
2010,7,8,22,0,6.78,79.99
2010,7,8,23,0,4.76,63.6
2010,7,9,0,0,3.7800000000000002,60.870000000000005
2010,7,9,1,0,4.58,69.54
2010,7,9,2,0,5.01,74.77
2010,7,9,3,0,4.74,72.12
2010,7,9,4,0,4.22,68.28
2010,7,9,5,0,4.6000000000000005,69.05
2010,7,9,6,0,4.62,70.3
2010,7,9,7,0,3.87,63.01
2010,7,9,8,0,5.2,64.36
2010,7,9,9,0,5.25,70.38
2010,7,9,10,0,5.8100000000000005,67.56
2010,7,9,11,0,5.92,60.51
2010,7,9,12,0,5.78,74.72
2010,7,9,13,0,5.94,69.77
2010,7,9,14,0,6.36,68.97
2010,7,9,15,0,6.51,63.74
2010,7,9,16,0,7.13,63.03
2010,7,9,17,0,9.88,58.75
2010,7,9,18,0,7.3100000000000005,64.99
2010,7,9,19,0,7.6000000000000005,70.23
2010,7,9,20,0,6.43,67.13
2010,7,9,21,0,5.69,79.03
2010,7,9,22,0,7.2700000000000005,80.33
2010,7,9,23,0,4.62,90.89
2010,7,10,0,0,4.01,84.42
2010,7,10,1,0,4.08,92.38
2010,7,10,2,0,3.5100000000000002,73.83
2010,7,10,3,0,2.87,84.95
2010,7,10,4,0,3.22,77.68
2010,7,10,5,0,1.9000000000000001,74
2010,7,10,6,0,3.18,58.95
2010,7,10,7,0,3.09,63.83
2010,7,10,8,0,3.29,71.7
2010,7,10,9,0,3.15,81.02
2010,7,10,10,0,3.37,48.22
2010,7,10,11,0,4.16,82.11
2010,7,10,12,0,4.13,63.31
2010,7,10,13,0,3.52,40.4
2010,7,10,14,0,5.15,83.06
2010,7,10,15,0,6.51,61.1
2010,7,10,16,0,6.11,71.48
2010,7,10,17,0,6.5,64.54
2010,7,10,18,0,5.65,65.48
2010,7,10,19,0,5.29,69.95
2010,7,10,20,0,5.09,76.45
2010,7,10,21,0,6.3500000000000005,79.82000000000001
2010,7,10,22,0,5.32,77.21000000000001
2010,7,10,23,0,3.17,74
2010,7,11,0,0,2.9,73.74
2010,7,11,1,0,2.82,91.88
2010,7,11,2,0,3.17,109.59
2010,7,11,3,0,3.39,69.85000000000001
2010,7,11,4,0,3.17,58.42
2010,7,11,5,0,1.92,68.43
2010,7,11,6,0,2.36,95.97
2010,7,11,7,0,2,65.04
2010,7,11,8,0,1.19,80.96000000000001
2010,7,11,9,0,1.92,41.82
2010,7,11,10,0,0.41000000000000003,334.63
2010,7,11,11,0,2,274.75
2010,7,11,12,0,2.87,304.37
2010,7,11,13,0,1.25,288.16
2010,7,11,14,0,3,351.42
2010,7,11,15,0,1.3,14.18
2010,7,11,16,0,1.98,352.64
2010,7,11,17,0,6.84,70.71000000000001
2010,7,11,18,0,4.67,66.63
2010,7,11,19,0,6.17,68.84
2010,7,11,20,0,3.86,70.97
2010,7,11,21,0,3.8200000000000003,65.15
2010,7,11,22,0,3.66,90.49
2010,7,11,23,0,3.47,113.76
2010,7,12,0,0,2.13,214.07
2010,7,12,1,0,3.97,281.82
2010,7,12,2,0,4.13,224.32
2010,7,12,3,0,3.5500000000000003,254.87
2010,7,12,4,0,3.44,255.25
2010,7,12,5,0,3.66,259.09000000000003
2010,7,12,6,0,3.15,255.98000000000002
2010,7,12,7,0,3.73,266.66
2010,7,12,8,0,2.47,249.79
2010,7,12,9,0,5.01,259.13
2010,7,12,10,0,4.53,248.54
2010,7,12,11,0,4.62,254.69
2010,7,12,12,0,4.8500000000000005,266.02
2010,7,12,13,0,4.61,265.83
2010,7,12,14,0,4.87,255.11
2010,7,12,15,0,3.43,279.09000000000003
2010,7,12,16,0,3.67,270.72
2010,7,12,17,0,4.4,284.92
2010,7,12,18,0,4.28,275.95
2010,7,12,19,0,3.94,260.38
2010,7,12,20,0,3.1,255.09
2010,7,12,21,0,3.34,248.27
2010,7,12,22,0,3.17,250.91
2010,7,12,23,0,3.5100000000000002,246.08
2010,7,13,0,0,3.87,254.29
2010,7,13,1,0,3.3200000000000003,271.93
2010,7,13,2,0,3.12,255.24
2010,7,13,3,0,3.1,268.05
2010,7,13,4,0,2.92,258.9
2010,7,13,5,0,2.94,274.72
2010,7,13,6,0,3.16,266.28000000000003
2010,7,13,7,0,2.93,278.62
2010,7,13,8,0,2.81,261.75
2010,7,13,9,0,2.32,239.83
2010,7,13,10,0,2.06,262.1
2010,7,13,11,0,0.15,251.5
2010,7,13,12,0,1.2,51.4
2010,7,13,13,0,3.4,67.66
2010,7,13,14,0,6.99,51.43
2010,7,13,15,0,7.28,56.54
2010,7,13,16,0,7.72,58.22
2010,7,13,17,0,7.49,65.17
2010,7,13,18,0,7.69,55.63
2010,7,13,19,0,7.04,57.9
2010,7,13,20,0,4.34,72.47
2010,7,13,21,0,5.64,51.730000000000004
2010,7,13,22,0,5.73,66.17
2010,7,13,23,0,3.71,78.45
2010,7,14,0,0,3.66,87.39
2010,7,14,1,0,4.47,57.04
2010,7,14,2,0,2.5300000000000002,67.04
2010,7,14,3,0,3.21,66.67
2010,7,14,4,0,5.04,63.690000000000005
2010,7,14,5,0,5.5,64.91
2010,7,14,6,0,6.54,55.29
2010,7,14,7,0,5.7700000000000005,55.82
2010,7,14,8,0,6.55,70.3
2010,7,14,9,0,7.37,63.25
2010,7,14,10,0,6.99,68.66
2010,7,14,11,0,7.44,85.2
2010,7,14,12,0,7.51,78.73
2010,7,14,13,0,6.78,79.99
2010,7,14,14,0,7.96,84.97
2010,7,14,15,0,8.05,59.39
2010,7,14,16,0,7.8100000000000005,56.800000000000004
2010,7,14,17,0,7.38,67.44
2010,7,14,18,0,8.78,63.800000000000004
2010,7,14,19,0,6.99,66.46000000000001
2010,7,14,20,0,7.92,57.02
2010,7,14,21,0,4.8500000000000005,64.09
2010,7,14,22,0,5.4,73.61
2010,7,14,23,0,4.79,72.68
2010,7,15,0,0,3.14,69.77
2010,7,15,1,0,4.26,65.72
2010,7,15,2,0,4.09,70.45
2010,7,15,3,0,3.11,81.88
2010,7,15,4,0,2.99,65.35
2010,7,15,5,0,3.09,60.21
2010,7,15,6,0,2.44,65
2010,7,15,7,0,4.33,65.47
2010,7,15,8,0,4.66,75.2
2010,7,15,9,0,3.9,77.15
2010,7,15,10,0,2.88,83.57000000000001
2010,7,15,11,0,2.66,86.93
2010,7,15,12,0,0.85,47.68
2010,7,15,13,0,1.3900000000000001,93.87
2010,7,15,14,0,4.19,56.78
2010,7,15,15,0,3.79,116.63
2010,7,15,16,0,4.92,66.41
2010,7,15,17,0,5.48,64.09
2010,7,15,18,0,6.8100000000000005,61.11
2010,7,15,19,0,5.11,61.17
2010,7,15,20,0,5.49,79.94
2010,7,15,21,0,6.12,69.35000000000001
2010,7,15,22,0,5.84,71.27
2010,7,15,23,0,4.19,84.72
2010,7,16,0,0,3.18,88.03
2010,7,16,1,0,3.69,86.99
2010,7,16,2,0,3.5700000000000003,67.99
2010,7,16,3,0,4.9,62.980000000000004
2010,7,16,4,0,4.73,70.82000000000001
2010,7,16,5,0,3.3000000000000003,71.49
2010,7,16,6,0,2.67,65.41
2010,7,16,7,0,2.33,52.7
2010,7,16,8,0,0.47000000000000003,249.5
2010,7,16,9,0,1.3900000000000001,89.16
2010,7,16,10,0,1.19,61.32
2010,7,16,11,0,1.3,343.09000000000003
2010,7,16,12,0,2.93,19.97
2010,7,16,13,0,1.3,70.68
2010,7,16,14,0,2.68,65.93
2010,7,16,15,0,5.55,47.39
2010,7,16,16,0,6.29,61.26
2010,7,16,17,0,6.99,68.05
2010,7,16,18,0,6.8100000000000005,61.47
2010,7,16,19,0,5.96,64.78
2010,7,16,20,0,4.67,74.05
2010,7,16,21,0,4.38,72.83
2010,7,16,22,0,3.47,80.82000000000001
2010,7,16,23,0,2.75,101.93
2010,7,17,0,0,2,98.47
2010,7,17,1,0,1.79,63.800000000000004
2010,7,17,2,0,2.5,72.94
2010,7,17,3,0,2.2800000000000002,30.240000000000002
2010,7,17,4,0,2.82,62.71
2010,7,17,5,0,2.85,59.78
2010,7,17,6,0,2.44,84.16
2010,7,17,7,0,2.56,109.46000000000001
2010,7,17,8,0,2.67,80.48
2010,7,17,9,0,3.06,101.2
2010,7,17,10,0,4.43,85.49
2010,7,17,11,0,4.93,73.42
2010,7,17,12,0,3.8000000000000003,64.34
2010,7,17,13,0,6.49,49.28
2010,7,17,14,0,5.17,50.13
2010,7,17,15,0,4.8,71.47
2010,7,17,16,0,7.21,52.88
2010,7,17,17,0,6.62,57.35
2010,7,17,18,0,7.01,54.68
2010,7,17,19,0,5.99,81.75
2010,7,17,20,0,2.86,43.84
2010,7,17,21,0,4.36,100.3
2010,7,17,22,0,3.97,132.47
2010,7,17,23,0,3.5100000000000002,104.92
2010,7,18,0,0,2.18,126.74000000000001
2010,7,18,1,0,1.09,95.57000000000001
2010,7,18,2,0,3.08,80.47
2010,7,18,3,0,1.96,228.25
2010,7,18,4,0,1.42,6.83
2010,7,18,5,0,2.87,63.230000000000004
2010,7,18,6,0,1.9000000000000001,93.28
2010,7,18,7,0,1.45,75.91
2010,7,18,8,0,0.6,204.73000000000002
2010,7,18,9,0,1.16,271.67
2010,7,18,10,0,3.02,221.15
2010,7,18,11,0,3.04,274.82
2010,7,18,12,0,5.2,266.14
2010,7,18,13,0,5.87,265.58
2010,7,18,14,0,5.12,264.95
2010,7,18,15,0,4.79,239.54
2010,7,18,16,0,5.49,257.02
2010,7,18,17,0,5.1000000000000005,250.6
2010,7,18,18,0,5.1000000000000005,254.02
2010,7,18,19,0,4.37,250.06
2010,7,18,20,0,4.5600000000000005,237.25
2010,7,18,21,0,4.24,240.20000000000002
2010,7,18,22,0,4.92,253.12
2010,7,18,23,0,4.66,247.45000000000002
2010,7,19,0,0,5.19,252.54
2010,7,19,1,0,4.54,248.85
2010,7,19,2,0,4.66,243.70000000000002
2010,7,19,3,0,5.08,247.24
2010,7,19,4,0,3.91,252.29
2010,7,19,5,0,3.79,245.33
2010,7,19,6,0,4.63,253.75
2010,7,19,7,0,4.4,253.5
2010,7,19,8,0,4.05,255.55
2010,7,19,9,0,4.16,249.85
2010,7,19,10,0,4.34,256.87
2010,7,19,11,0,4.73,253
2010,7,19,12,0,4.88,246.8
2010,7,19,13,0,5.21,259.52
2010,7,19,14,0,5.2,258.99
2010,7,19,15,0,6.49,253.96
2010,7,19,16,0,6.33,262.26
2010,7,19,17,0,6.51,260.67
2010,7,19,18,0,6.03,259.73
2010,7,19,19,0,4.84,257.69
2010,7,19,20,0,4.53,257.45
2010,7,19,21,0,4.33,256.46
2010,7,19,22,0,4.03,253.57
2010,7,19,23,0,5.25,248.41
2010,7,20,0,0,3.66,260.15
2010,7,20,1,0,3.92,260.5
2010,7,20,2,0,3.91,256.81
2010,7,20,3,0,3.74,255.79
2010,7,20,4,0,4.05,260.8
2010,7,20,5,0,3.73,278.91
2010,7,20,6,0,3.2,273.94
2010,7,20,7,0,3.67,263
2010,7,20,8,0,3.14,244.34
2010,7,20,9,0,3.6,249.84
2010,7,20,10,0,4.01,269.05
2010,7,20,11,0,4.92,253.37
2010,7,20,12,0,4.58,253.28
2010,7,20,13,0,4.67,258.69
2010,7,20,14,0,4.67,254.15
2010,7,20,15,0,5.22,251.41
2010,7,20,16,0,5.67,258.86
2010,7,20,17,0,5.0200000000000005,242.81
2010,7,20,18,0,4.13,252.17000000000002
2010,7,20,19,0,4.23,249.94
2010,7,20,20,0,3.56,247.09
2010,7,20,21,0,2.96,270.66
2010,7,20,22,0,3.8200000000000003,252.39000000000001
2010,7,20,23,0,4.08,249.43
2010,7,21,0,0,3.92,264.49
2010,7,21,1,0,3.43,252.08
2010,7,21,2,0,3.44,258.68
2010,7,21,3,0,3.2600000000000002,250.75
2010,7,21,4,0,3.19,262.78000000000003
2010,7,21,5,0,3.0300000000000002,259.26
2010,7,21,6,0,3.49,249.52
2010,7,21,7,0,3.12,252.59
2010,7,21,8,0,2.81,255.15
2010,7,21,9,0,3.13,257.58
2010,7,21,10,0,2.56,265.45
2010,7,21,11,0,2.92,261.79
2010,7,21,12,0,2.54,258.2
2010,7,21,13,0,2.46,279.48
2010,7,21,14,0,0.71,283.67
2010,7,21,15,0,1.9000000000000001,351.69
2010,7,21,16,0,3.11,315.29
2010,7,21,17,0,2.15,353.54
2010,7,21,18,0,0.75,162.22
2010,7,21,19,0,1.19,35.15
2010,7,21,20,0,1.23,94.69
2010,7,21,21,0,1.98,81.05
2010,7,21,22,0,1.22,114.08
2010,7,21,23,0,1.1,108.47
2010,7,22,0,0,2.52,107.5
2010,7,22,1,0,2.5500000000000003,104.41
2010,7,22,2,0,2.7600000000000002,98.89
2010,7,22,3,0,2.29,94.64
2010,7,22,4,0,3.3200000000000003,86.89
2010,7,22,5,0,3.15,77.37
2010,7,22,6,0,3.12,62.34
2010,7,22,7,0,2.71,58.93
2010,7,22,8,0,3.2600000000000002,79.37
2010,7,22,9,0,3.61,79.78
2010,7,22,10,0,4.51,74.81
2010,7,22,11,0,5.09,83.55
2010,7,22,12,0,4.94,71.36
2010,7,22,13,0,5.32,51.06
2010,7,22,14,0,5.99,110.05
2010,7,22,15,0,5.42,51.67
2010,7,22,16,0,6.94,52.02
2010,7,22,17,0,7.2700000000000005,64.72
2010,7,22,18,0,6.32,66.8
2010,7,22,19,0,6.82,69.27
2010,7,22,20,0,5.54,85.99
2010,7,22,21,0,5.5200000000000005,92.2
2010,7,22,22,0,5.44,88.64
2010,7,22,23,0,4.32,91.53
2010,7,23,0,0,4.23,82.37
2010,7,23,1,0,5.19,74
2010,7,23,2,0,3.14,83.69
2010,7,23,3,0,4.43,77.13
2010,7,23,4,0,4.17,87.64
2010,7,23,5,0,2.99,85.21000000000001
2010,7,23,6,0,3.71,71.81
2010,7,23,7,0,3.18,71.10000000000001
2010,7,23,8,0,3.65,83.57000000000001
2010,7,23,9,0,4.33,81.2
2010,7,23,10,0,4.36,75
2010,7,23,11,0,3.1,88.52
2010,7,23,12,0,4.84,61.33
2010,7,23,13,0,4.92,48.84
2010,7,23,14,0,5.91,48.870000000000005
2010,7,23,15,0,5.54,65.83
2010,7,23,16,0,4.55,58.58
2010,7,23,17,0,4.08,52.94
2010,7,23,18,0,5.6000000000000005,71.12
2010,7,23,19,0,5.4,68
2010,7,23,20,0,5.63,64.44
2010,7,23,21,0,5.3,76.87
2010,7,23,22,0,4.79,67.6
2010,7,23,23,0,3.37,87.60000000000001
2010,7,24,0,0,2.87,80.43
2010,7,24,1,0,2.62,87.22
2010,7,24,2,0,3.94,77.83
2010,7,24,3,0,3.69,80.37
2010,7,24,4,0,3.35,60.34
2010,7,24,5,0,3.19,66.76
2010,7,24,6,0,1.8,77.49
2010,7,24,7,0,2.87,76.98
2010,7,24,8,0,3.19,106.97
2010,7,24,9,0,3.18,85.53
2010,7,24,10,0,1.55,67.29
2010,7,24,11,0,1.05,291.97
2010,7,24,12,0,1.33,244.83
2010,7,24,13,0,2.32,278.11
2010,7,24,14,0,5.32,238.03
2010,7,24,15,0,4.5600000000000005,229.09
2010,7,24,16,0,4.49,157.52
2010,7,24,17,0,3.17,199.51
2010,7,24,18,0,1.95,247.93
2010,7,24,19,0,1.84,296.21
2010,7,24,20,0,1.31,273.91
2010,7,24,21,0,1.35,319.73
2010,7,24,22,0,2.0100000000000002,306.37
2010,7,24,23,0,1.55,277.48
2010,7,25,0,0,5.13,148.15
2010,7,25,1,0,1.12,346.79
2010,7,25,2,0,0.9500000000000001,34.28
2010,7,25,3,0,0.58,152.94
2010,7,25,4,0,0.77,246.67000000000002
2010,7,25,5,0,1.56,229.41
2010,7,25,6,0,1.07,291.49
2010,7,25,7,0,0.7000000000000001,254.47
2010,7,25,8,0,1.24,287.81
2010,7,25,9,0,1.6,299.32
2010,7,25,10,0,1.86,270.33
2010,7,25,11,0,3.42,276.90000000000003
2010,7,25,12,0,2.3000000000000003,238.25
2010,7,25,13,0,3.39,214.89000000000001
2010,7,25,14,0,2.74,288.3
2010,7,25,15,0,3.31,247.35
2010,7,25,16,0,2.92,255.95000000000002
2010,7,25,17,0,2.65,268.42
2010,7,25,18,0,3.2,287.87
2010,7,25,19,0,1.73,350.06
2010,7,25,20,0,1.49,59.28
2010,7,25,21,0,2.52,95.19
2010,7,25,22,0,2.7600000000000002,65.23
2010,7,25,23,0,0.85,351.6
2010,7,26,0,0,1.98,324.6
2010,7,26,1,0,2.85,106.16
2010,7,26,2,0,3,118.64
2010,7,26,3,0,1.6,90.09
2010,7,26,4,0,1.61,192.38
2010,7,26,5,0,2.43,293.51
